"Index","SPFB.SI.Open","SPFB.SI.High","SPFB.SI.Low","SPFB.SI.Close","SPFB.SI.Volume"
2015-10-09 15:45:00,62114,62263,62046,62250,92720
2015-10-09 16:00:00,62251,62338,62198,62272,148545
2015-10-09 16:15:00,62270,62676,62260,62676,247995
2015-10-09 16:30:00,62676,62743,62501,62695,171717
2015-10-09 16:45:00,62690,62700,62327,62434,154391
2015-10-09 17:00:00,62433,62823,62406,62800,192784
2015-10-09 17:15:00,62801,62888,62676,62730,158973
2015-10-09 17:30:00,62729,62877,62665,62815,95684
2015-10-09 17:45:00,62815,62849,62615,62655,105563
2015-10-09 18:00:00,62653,62835,62653,62684,67000
2015-10-09 18:15:00,62684,62794,62629,62678,88123
2015-10-09 18:30:00,62683,62787,62655,62680,58254
2015-10-09 19:00:00,62676,62760,62640,62669,26604
2015-10-09 19:15:00,62674,62770,62674,62706,42493
2015-10-09 19:30:00,62708,62748,62542,62711,55394
2015-10-09 19:45:00,62707,62764,62668,62737,45534
2015-10-09 20:00:00,62737,62965,62600,62964,104657
2015-10-09 20:15:00,62963,62970,62889,62933,40569
2015-10-09 20:30:00,62933,63039,62910,62961,36735
2015-10-09 20:45:00,62964,63020,62952,62982,32438
2015-10-09 21:00:00,62981,63015,62853,62890,33950
2015-10-09 21:15:00,62888,62956,62748,62790,33525
2015-10-09 21:30:00,62787,62880,62787,62865,15710
2015-10-09 21:45:00,62871,62895,62790,62837,8167
2015-10-09 22:00:00,62836,62888,62822,62876,7285
2015-10-09 22:15:00,62879,62881,62770,62803,12884
2015-10-09 22:30:00,62801,62866,62771,62866,7408
2015-10-09 22:45:00,62866,62957,62855,62931,18808
2015-10-09 23:00:00,62930,62980,62927,62949,13023
2015-10-09 23:15:00,62950,62988,62881,62921,10297
2015-10-09 23:30:00,62920,62975,62886,62975,15877
2015-10-09 23:45:00,62971,63129,62969,63051,20274
2015-10-12 10:00:00,63001,63001,62305,62465,201099
2015-10-12 10:15:00,62463,62478,62190,62306,154441
2015-10-12 10:30:00,62307,62399,62268,62378,93076
2015-10-12 10:45:00,62376,62393,62111,62119,140272
2015-10-12 11:00:00,62117,62280,62065,62239,116443
2015-10-12 11:15:00,62237,62331,62214,62313,88544
2015-10-12 11:30:00,62309,62319,62167,62174,68349
2015-10-12 11:45:00,62173,62284,62163,62175,62691
2015-10-12 12:00:00,62173,62216,62102,62213,70219
2015-10-12 12:15:00,62213,62265,62150,62178,63511
2015-10-12 12:30:00,62179,62256,62165,62214,44769
2015-10-12 12:45:00,62212,62265,62165,62250,31031
2015-10-12 13:00:00,62250,62327,62235,62308,82170
2015-10-12 13:15:00,62310,62386,62199,62378,117257
2015-10-12 13:30:00,62378,62427,62285,62287,59043
2015-10-12 13:45:00,62291,62373,62274,62353,24238
2015-10-12 14:00:00,62350,62371,62250,62253,33804
2015-10-12 14:15:00,62256,62309,62201,62204,43583
2015-10-12 14:30:00,62205,62224,62111,62182,57617
2015-10-12 14:45:00,62180,62207,62110,62125,37093
2015-10-12 15:00:00,62124,62285,62113,62251,47677
2015-10-12 15:15:00,62253,62364,62223,62286,65942
2015-10-12 15:30:00,62291,62348,62201,62223,45553
2015-10-12 15:45:00,62222,62435,62217,62415,75171
2015-10-12 16:00:00,62412,62443,62289,62317,78931
2015-10-12 16:15:00,62320,62387,62300,62363,33117
2015-10-12 16:30:00,62367,62513,62358,62460,213386
2015-10-12 16:45:00,62461,62605,62441,62526,133279
2015-10-12 17:00:00,62526,62547,62380,62450,77106
2015-10-12 17:15:00,62450,62622,62420,62481,77187
2015-10-12 17:30:00,62483,62549,62425,62447,52615
2015-10-12 17:45:00,62449,62527,62428,62521,29865
2015-10-12 18:00:00,62521,62539,62354,62536,72109
2015-10-12 18:15:00,62537,62717,62493,62635,118645
2015-10-12 18:30:00,62635,62716,62573,62650,59087
2015-10-12 19:00:00,62693,62979,62654,62876,79933
2015-10-12 19:15:00,62877,62979,62852,62872,57462
2015-10-12 19:30:00,62870,63019,62857,62967,50204
2015-10-12 19:45:00,62972,63023,62920,62926,37495
2015-10-12 20:00:00,62928,63391,62922,63359,110699
2015-10-12 20:15:00,63358,63578,63327,63578,68547
2015-10-12 20:30:00,63576,63643,63408,63446,68173
2015-10-12 20:45:00,63443,63570,63416,63556,36418
2015-10-12 21:00:00,63559,63628,63505,63541,38463
2015-10-12 21:15:00,63546,63779,63483,63704,77242
2015-10-12 21:30:00,63706,63776,63630,63729,39080
2015-10-12 21:45:00,63728,63730,63603,63642,24736
2015-10-12 22:00:00,63638,63731,63612,63629,22287
2015-10-12 22:15:00,63633,63644,63483,63520,29650
2015-10-12 22:30:00,63517,63525,63383,63437,37753
2015-10-12 22:45:00,63436,63517,63404,63451,15539
2015-10-12 23:00:00,63447,63515,63430,63430,13922
2015-10-12 23:15:00,63433,63500,63430,63500,9205
2015-10-12 23:30:00,63499,63530,63452,63515,14609
2015-10-12 23:45:00,63514,63518,63457,63480,7305
2015-10-13 10:00:00,63460,63656,63185,63526,257172
2015-10-13 10:15:00,63525,63609,63423,63440,95939
2015-10-13 10:30:00,63445,63498,63260,63482,140158
2015-10-13 10:45:00,63482,63496,63350,63368,102796
2015-10-13 11:00:00,63369,63496,63310,63467,129885
2015-10-13 11:15:00,63466,63755,63443,63686,160472
2015-10-13 11:30:00,63685,63703,63544,63610,89199
2015-10-13 11:45:00,63614,63621,63501,63509,40796
2015-10-13 12:00:00,63510,63689,63455,63647,114525
2015-10-13 12:15:00,63647,63820,63646,63766,176757
2015-10-13 12:30:00,63766,63993,63763,63938,225979
2015-10-13 12:45:00,63938,64046,63891,63989,334760
2015-10-13 13:00:00,63989,64170,63987,64090,152978
2015-10-13 13:15:00,64088,64100,63911,64003,81734
2015-10-13 13:30:00,64005,64047,63890,63948,69401
2015-10-13 13:45:00,63948,64003,63881,63932,43340
2015-10-13 14:00:00,63918,63920,63793,63839,62540
2015-10-13 14:15:00,63838,63995,63826,63948,63089
2015-10-13 14:30:00,63948,64150,63940,64073,94199
2015-10-13 14:45:00,64075,64214,64038,64176,83691
2015-10-13 15:00:00,64177,64197,63950,64007,112955
2015-10-13 15:15:00,64005,64084,63965,64084,51068
2015-10-13 15:30:00,64083,64157,63816,63862,105654
2015-10-13 15:45:00,63865,64099,63840,64061,83683
2015-10-13 16:00:00,64057,64166,63852,63963,169166
2015-10-13 16:15:00,63960,64141,63942,64016,122489
2015-10-13 16:30:00,64013,64131,63966,64027,115640
2015-10-13 16:45:00,64030,64098,63863,63879,108613
2015-10-13 17:00:00,63883,64000,63755,63989,157652
2015-10-13 17:15:00,63985,64032,63810,63886,83365
2015-10-13 17:30:00,63886,63916,63618,63747,142567
2015-10-13 17:45:00,63747,63769,63527,63756,145690
2015-10-13 18:00:00,63754,63966,63671,63892,152403
2015-10-13 18:15:00,63891,63978,63800,63881,88219
2015-10-13 18:30:00,63885,63999,63690,63722,142790
2015-10-13 19:00:00,63774,63830,63668,63705,46414
2015-10-13 19:15:00,63705,63735,63650,63726,20933
2015-10-13 19:30:00,63726,63726,63622,63654,28531
2015-10-13 19:45:00,63653,63744,63643,63743,24532
2015-10-13 20:00:00,63744,63855,63708,63753,30130
2015-10-13 20:15:00,63754,63838,63728,63822,16043
2015-10-13 20:30:00,63825,63918,63789,63896,23847
2015-10-13 20:45:00,63898,63969,63877,63941,31654
2015-10-13 21:00:00,63942,63964,63856,63936,33887
2015-10-13 21:15:00,63936,64161,63895,64136,77770
2015-10-13 21:30:00,64138,64165,63965,64088,36136
2015-10-13 21:45:00,64090,64245,64085,64228,61846
2015-10-13 22:00:00,64224,64280,64151,64215,32408
2015-10-13 22:15:00,64216,64338,64212,64334,36260
2015-10-13 22:30:00,64334,64391,64270,64380,31825
2015-10-13 22:45:00,64380,64427,64267,64288,42760
2015-10-13 23:00:00,64289,64398,64241,64388,29440
2015-10-13 23:15:00,64385,64396,64266,64280,16245
2015-10-13 23:30:00,64275,64326,64206,64310,31525
2015-10-13 23:45:00,64310,64333,64278,64320,9862
2015-10-14 10:00:00,64282,64444,64080,64297,195525
2015-10-14 10:15:00,64295,64512,64267,64387,193075
2015-10-14 10:30:00,64389,64448,64260,64295,116779
2015-10-14 10:45:00,64295,64417,64287,64306,67789
2015-10-14 11:00:00,64306,64335,64090,64215,175512
2015-10-14 11:15:00,64214,64316,64188,64225,95925
2015-10-14 11:30:00,64221,64314,64220,64272,47771
2015-10-14 11:45:00,64272,64336,64242,64285,50400
2015-10-14 12:00:00,64286,64362,64210,64265,75160
2015-10-14 12:15:00,64260,64270,64167,64260,77130
2015-10-14 12:30:00,64258,64335,64235,64322,36943
2015-10-14 12:45:00,64320,64435,64275,64313,110164
2015-10-14 13:00:00,64312,64335,64249,64298,53910
2015-10-14 13:15:00,64299,64387,64275,64342,27219
2015-10-14 13:30:00,64346,64365,64280,64332,37715
2015-10-14 13:45:00,64332,64338,64250,64252,46153
2015-10-14 14:00:00,64252,64270,64192,64198,41061
2015-10-14 14:15:00,64194,64296,64158,64284,57979
2015-10-14 14:30:00,64284,64289,64177,64231,42299
2015-10-14 14:45:00,64234,64284,64187,64253,42543
2015-10-14 15:00:00,64251,64305,64209,64261,47337
2015-10-14 15:15:00,64264,64329,64251,64272,60524
2015-10-14 15:30:00,64274,64275,63894,63961,361181
2015-10-14 15:45:00,63961,64124,63914,64121,177501
2015-10-14 16:00:00,64120,64237,64106,64218,140646
2015-10-14 16:15:00,64217,64287,64095,64132,96359
2015-10-14 16:30:00,64129,64168,63915,63971,119416
2015-10-14 16:45:00,63971,64035,63856,63880,126852
2015-10-14 17:00:00,63878,63991,63822,63949,92540
2015-10-14 17:15:00,63948,63980,63864,63944,92473
2015-10-14 17:30:00,63943,64086,63888,64009,90490
2015-10-14 17:45:00,64011,64120,64003,64104,73989
2015-10-14 18:00:00,64103,64135,63987,64037,87301
2015-10-14 18:15:00,64038,64229,64027,64149,95881
2015-10-14 18:30:00,64151,64193,63965,64027,67747
2015-10-14 19:00:00,64030,64155,64021,64044,25865
2015-10-14 19:15:00,64044,64192,63999,64067,39281
2015-10-14 19:30:00,64066,64101,63989,64036,27991
2015-10-14 19:45:00,64031,64055,63984,64009,20083
2015-10-14 20:00:00,64006,64070,63937,63945,24538
2015-10-14 20:15:00,63945,64102,63924,64027,33160
2015-10-14 20:30:00,64027,64054,63764,63827,72142
2015-10-14 20:45:00,63821,63853,63780,63782,47265
2015-10-14 21:00:00,63780,63861,63665,63785,53759
2015-10-14 21:15:00,63781,63850,63700,63783,39470
2015-10-14 21:30:00,63783,63836,63778,63816,19880
2015-10-14 21:45:00,63810,63894,63805,63829,26140
2015-10-14 22:00:00,63829,63849,63763,63763,13640
2015-10-14 22:15:00,63763,63798,63743,63763,15366
2015-10-14 22:30:00,63762,63762,63677,63732,22879
2015-10-14 22:45:00,63732,63777,63680,63742,15510
2015-10-14 23:00:00,63745,63828,63736,63806,17805
2015-10-14 23:15:00,63807,63822,63770,63792,10126
2015-10-14 23:30:00,63789,63978,63787,63830,71479
2015-10-14 23:45:00,63837,63923,63760,63889,21057
2015-10-15 10:00:00,63864,63864,63260,63480,192131
2015-10-15 10:15:00,63481,63523,63269,63321,131922
2015-10-15 10:30:00,63321,63344,63220,63255,119603
2015-10-15 10:45:00,63254,63409,63247,63373,75480
2015-10-15 11:00:00,63378,63467,63335,63352,117844
2015-10-15 11:15:00,63351,63411,63274,63288,76511
2015-10-15 11:30:00,63287,63331,63162,63223,87239
2015-10-15 11:45:00,63219,63284,63200,63204,60251
2015-10-15 12:00:00,63204,63206,63024,63054,125108
2015-10-15 12:15:00,63057,63109,62961,63095,107668
2015-10-15 12:30:00,63092,63240,63085,63208,104475
2015-10-15 12:45:00,63207,63313,63153,63251,105143
2015-10-15 13:00:00,63256,63310,63097,63192,81772
2015-10-15 13:15:00,63192,63243,63146,63158,44324
2015-10-15 13:30:00,63158,63225,63099,63176,50888
2015-10-15 13:45:00,63178,63209,63120,63205,32406
2015-10-15 14:00:00,63198,63337,63163,63305,73123
2015-10-15 14:15:00,63302,63320,63211,63229,58337
2015-10-15 14:30:00,63230,63298,63221,63261,34335
2015-10-15 14:45:00,63261,63347,63261,63344,46444
2015-10-15 15:00:00,63345,63347,63238,63244,46517
2015-10-15 15:15:00,63244,63272,63122,63164,65880
2015-10-15 15:30:00,63163,63407,63159,63379,102653
2015-10-15 15:45:00,63382,63525,63349,63410,145872
2015-10-15 16:00:00,63408,63479,63351,63412,60816
2015-10-15 16:15:00,63410,63789,63395,63584,220829
2015-10-15 16:30:00,63587,63620,63424,63498,101749
2015-10-15 16:45:00,63494,63587,63406,63407,75930
2015-10-15 17:00:00,63407,63428,63314,63377,80412
2015-10-15 17:15:00,63372,63451,63350,63419,41994
2015-10-15 17:30:00,63415,63472,63262,63307,79562
2015-10-15 17:45:00,63309,63372,63256,63306,65013
2015-10-15 18:00:00,63308,63442,63282,63370,62153
2015-10-15 19:00:00,63375,63435,63081,63092,81280
2015-10-15 19:15:00,63090,63185,62900,63008,83855
2015-10-15 19:45:00,63018,63069,62901,62947,65982
2015-10-15 20:00:00,62951,62953,62725,62742,90063
2015-10-15 20:15:00,62742,62778,62650,62684,69636
2015-10-15 20:30:00,62683,62900,62668,62854,42417
2015-10-15 20:45:00,62852,62890,62736,62838,24828
2015-10-15 21:00:00,62839,62900,62760,62794,20490
2015-10-15 21:15:00,62793,62876,62730,62742,39688
2015-10-15 21:30:00,62737,62741,62620,62665,51328
2015-10-15 21:45:00,62666,62697,62641,62667,15536
2015-10-15 22:00:00,62668,62700,62647,62692,16013
2015-10-15 22:15:00,62692,62696,62565,62595,34855
2015-10-15 22:30:00,62591,62646,62535,62567,16522
2015-10-15 22:45:00,62570,62591,62523,62523,12745
2015-10-15 23:00:00,62525,62598,62520,62588,15361
2015-10-15 23:15:00,62588,62591,62517,62521,11945
2015-10-15 23:30:00,62525,62544,62472,62494,22201
2015-10-15 23:45:00,62489,62507,62455,62455,8402
2015-10-16 10:00:00,62478,62665,62251,62279,198957
2015-10-16 10:15:00,62275,62330,62156,62218,177105
2015-10-16 10:30:00,62215,62350,62204,62285,121066
2015-10-16 10:45:00,62288,62364,62180,62301,216192
2015-10-16 11:00:00,62301,62540,62223,62512,170665
2015-10-16 11:15:00,62511,62627,62466,62502,128602
2015-10-16 11:30:00,62505,62553,62466,62524,60313
2015-10-16 11:45:00,62523,62628,62474,62497,65946
2015-10-16 12:00:00,62497,62514,62345,62390,79331
2015-10-16 12:15:00,62391,62450,62351,62392,43527
2015-10-16 12:30:00,62393,62515,62379,62498,47949
2015-10-16 12:45:00,62496,62540,62412,62523,45115
2015-10-16 13:00:00,62523,62616,62518,62533,52147
2015-10-16 13:15:00,62531,62795,62517,62725,84757
2015-10-16 13:30:00,62727,63171,62692,62933,322966
2015-10-16 13:45:00,62931,62942,62633,62734,194786
2015-10-16 14:00:00,62737,62904,62737,62831,46879
2015-10-16 14:15:00,62831,62963,62755,62839,91783
2015-10-16 14:30:00,62840,62987,62831,62950,71455
2015-10-16 14:45:00,62950,62995,62882,62954,62612
2015-10-16 15:00:00,62959,62967,62767,62906,89082
2015-10-16 15:15:00,62909,62922,62783,62835,59502
2015-10-16 15:30:00,62836,62837,62682,62795,67368
2015-10-16 15:45:00,62793,62830,62706,62736,60357
2015-10-16 16:00:00,62736,62746,62456,62595,143554
2015-10-16 16:15:00,62595,62658,62430,62453,92813
2015-10-16 16:30:00,62453,62569,62258,62409,139860
2015-10-16 16:45:00,62410,62573,62372,62517,97741
2015-10-16 17:00:00,62516,62592,62440,62528,106966
2015-10-16 17:15:00,62528,62840,62514,62648,139549
2015-10-16 17:30:00,62651,62723,62533,62552,74971
2015-10-16 17:45:00,62551,62777,62459,62760,84385
2015-10-16 18:00:00,62759,62874,62593,62722,189696
2015-10-16 18:15:00,62720,62739,62426,62484,84018
2015-10-16 18:30:00,62485,62584,62430,62472,57047
2015-10-16 19:00:00,62433,62436,62322,62418,21598
2015-10-16 19:15:00,62417,62457,62342,62390,16397
2015-10-16 19:30:00,62388,62437,62295,62370,31397
2015-10-16 19:45:00,62370,62426,62272,62331,24257
2015-10-16 20:00:00,62331,62384,62225,62295,42114
2015-10-16 20:15:00,62291,62313,62211,62261,26973
2015-10-16 20:30:00,62259,62295,62217,62253,14390
2015-10-16 20:45:00,62259,62360,62245,62319,22542
2015-10-16 21:00:00,62314,62430,62304,62364,24246
2015-10-16 21:15:00,62364,62380,62259,62301,25497
2015-10-16 21:30:00,62303,62312,62256,62261,10609
2015-10-16 21:45:00,62262,62266,62185,62190,29483
2015-10-16 22:00:00,62190,62224,62101,62183,34783
2015-10-16 22:15:00,62180,62216,62168,62201,10736
2015-10-16 22:30:00,62200,62227,62170,62187,9580
2015-10-16 22:45:00,62188,62227,62175,62187,9427
2015-10-16 23:00:00,62188,62256,62176,62219,16085
2015-10-16 23:15:00,62222,62335,62219,62286,15315
2015-10-16 23:30:00,62284,62324,62262,62267,20770
2015-10-16 23:45:00,62268,62290,62251,62277,4615
2015-10-19 10:00:00,62287,62420,62143,62356,145253
2015-10-19 10:15:00,62352,62560,62338,62471,148404
2015-10-19 10:30:00,62474,62578,62416,62561,68820
2015-10-19 10:45:00,62562,62564,62406,62450,70831
2015-10-19 11:00:00,62453,62572,62429,62503,85751
2015-10-19 11:15:00,62503,62739,62501,62680,107151
2015-10-19 11:30:00,62678,62686,62544,62589,60674
2015-10-19 11:45:00,62589,62679,62562,62637,55228
2015-10-19 12:00:00,62637,62843,62586,62799,125147
2015-10-19 12:15:00,62799,62869,62750,62841,63613
2015-10-19 12:30:00,62840,63026,62822,62939,117355
2015-10-19 12:45:00,62940,63052,62906,62940,72486
2015-10-19 13:00:00,62936,62965,62874,62955,36037
2015-10-19 13:15:00,62955,62955,62867,62902,43371
2015-10-19 13:30:00,62903,62985,62892,62911,31469
2015-10-19 13:45:00,62914,63016,62900,62991,62252
2015-10-19 14:00:00,62987,63257,62975,63185,157649
2015-10-19 14:15:00,63189,63220,63109,63127,92190
2015-10-19 14:30:00,63131,63217,63073,63208,52659
2015-10-19 14:45:00,63209,63217,62992,63092,112701
2015-10-19 15:00:00,63093,63188,63086,63185,79015
2015-10-19 15:15:00,63186,63186,63041,63063,44740
2015-10-19 15:30:00,63065,63191,63063,63120,46094
2015-10-19 15:45:00,63118,63273,63071,63256,63195
2015-10-19 16:00:00,63256,63370,63178,63350,139545
2015-10-19 16:15:00,63347,63378,63209,63212,64292
2015-10-19 16:30:00,63213,63331,63213,63265,84706
2015-10-19 16:45:00,63261,63268,63102,63131,103727
2015-10-19 17:00:00,63133,63312,63094,63262,92387
2015-10-19 17:15:00,63262,63310,63218,63234,47894
2015-10-19 17:30:00,63237,63361,63201,63208,83073
2015-10-19 17:45:00,63208,63365,63177,63340,72653
2015-10-19 18:00:00,63340,63395,63175,63230,128687
2015-10-19 18:15:00,63233,63322,63154,63298,67761
2015-10-19 18:30:00,63294,63312,63212,63261,45464
2015-10-19 19:00:00,63247,63268,63183,63248,22857
2015-10-19 19:15:00,63250,63266,63049,63079,48366
2015-10-19 19:30:00,63076,63182,63021,63167,38594
2015-10-19 19:45:00,63167,63253,63155,63237,24525
2015-10-19 20:00:00,63239,63286,63208,63221,21955
2015-10-19 20:15:00,63218,63335,63218,63324,26684
2015-10-19 20:30:00,63325,63329,63185,63216,19585
2015-10-19 20:45:00,63214,63239,63126,63230,22685
2015-10-19 21:00:00,63229,63300,63200,63248,28334
2015-10-19 21:15:00,63246,63383,63231,63362,34597
2015-10-19 21:30:00,63365,63454,63358,63359,51043
2015-10-19 21:45:00,63359,63400,63331,63357,17476
2015-10-19 22:00:00,63360,63440,63345,63400,19904
2015-10-19 22:15:00,63396,63402,63336,63369,11326
2015-10-19 22:30:00,63368,63427,63355,63418,9434
2015-10-19 22:45:00,63418,63496,63409,63468,22350
2015-10-19 23:00:00,63469,63487,63447,63465,9461
2015-10-19 23:15:00,63468,63492,63445,63456,14339
2015-10-19 23:30:00,63456,63470,63436,63456,11306
2015-10-19 23:45:00,63456,63459,63280,63312,14400
2015-10-20 10:00:00,63350,63432,63048,63081,171454
2015-10-20 10:15:00,63081,63270,63031,63252,126203
2015-10-20 10:30:00,63249,63288,63106,63143,99695
2015-10-20 10:45:00,63143,63181,63070,63169,125347
2015-10-20 11:00:00,63169,63282,63110,63270,218875
2015-10-20 11:15:00,63269,63390,63267,63380,108487
2015-10-20 11:30:00,63379,63385,63235,63276,83544
2015-10-20 11:45:00,63274,63392,63231,63372,66141
2015-10-20 12:00:00,63376,63406,63306,63357,91293
2015-10-20 12:15:00,63357,63413,63311,63327,66102
2015-10-20 12:30:00,63326,63340,63252,63285,50782
2015-10-20 12:45:00,63286,63288,63155,63213,113185
2015-10-20 13:00:00,63216,63269,63210,63236,42608
2015-10-20 13:15:00,63240,63335,63233,63267,50389
2015-10-20 13:30:00,63267,63304,63211,63243,58593
2015-10-20 13:45:00,63240,63284,63235,63250,20136
2015-10-20 14:00:00,63250,63263,63188,63204,38354
2015-10-20 14:15:00,63204,63205,63092,63121,93185
2015-10-20 14:30:00,63121,63147,62931,63033,141264
2015-10-20 14:45:00,63030,63120,62999,63084,78946
2015-10-20 15:00:00,63080,63125,63043,63086,61729
2015-10-20 15:15:00,63088,63164,63053,63138,52036
2015-10-20 15:30:00,63138,63176,63118,63143,41968
2015-10-20 15:45:00,63140,63148,63034,63106,65834
2015-10-20 16:00:00,63102,63171,63068,63149,57139
2015-10-20 16:15:00,63146,63276,63135,63225,109327
2015-10-20 16:30:00,63226,63251,63180,63200,67173
2015-10-20 16:45:00,63200,63209,62833,62917,149038
2015-10-20 17:00:00,62913,62979,62738,62916,193066
2015-10-20 17:15:00,62915,62937,62713,62840,108412
2015-10-20 17:30:00,62837,62846,62664,62795,147977
2015-10-20 17:45:00,62798,62900,62731,62888,79977
2015-10-20 18:00:00,62887,63030,62859,62914,110158
2015-10-20 18:15:00,62914,62985,62800,62977,76559
2015-10-20 18:30:00,62977,63018,62895,62926,56453
2015-10-20 19:00:00,62968,63086,62968,63035,41807
2015-10-20 19:15:00,63035,63063,62985,62988,20787
2015-10-20 19:30:00,62988,63130,62987,63080,36084
2015-10-20 19:45:00,63080,63099,63048,63073,12412
2015-10-20 20:00:00,63073,63105,63017,63074,24473
2015-10-20 20:15:00,63074,63080,63015,63064,18850
